id,surface,path,snippet,legacy_roles,class,target_mapping,risk,status
FE-1088,fe,hostflow-frontend/src/api/communications.ts,"client_manager,client_processor,recruiter,supervisor","client_manager,client_processor,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1089,fe,hostflow-frontend/src/api/types.ts,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1090,fe,hostflow-frontend/src/api/types.ts,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1091,fe,hostflow-frontend/src/api/users.ts,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1092,fe,hostflow-frontend/src/utils/hrDocumentReviewRole.ts,hr_officer,hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1093,fe,hostflow-frontend/src/hooks/useLicenseStatus.ts,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1094,fe,hostflow-frontend/src/hooks/usePermissions.ts,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1095,fe,hostflow-frontend/src/hooks/useOwnCompanyWorkspace.ts,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1096,fe,hostflow-frontend/src/modules/workHub/profile.ts,"client_manager,client_processor,recruiter,supervisor","client_manager,client_processor,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1097,fe,hostflow-frontend/src/modules/users/constants.ts,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1098,fe,hostflow-frontend/src/modules/tenants/utils.ts,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1099,fe,hostflow-frontend/src/modules/candidates/candidatesEntityModel.test.ts,recruiter,recruiter,TEST,update fixtures/asserts after mapping,L,open
FE-1100,fe,hostflow-frontend/src/modules/candidates/internal.ts,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1101,fe,hostflow-frontend/src/modules/dashboard/hooks/useDashboardRiskOps.ts,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1102,fe,hostflow-frontend/src/modules/candidates/hooks/useCandidatesCatalogs.ts,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1103,fe,hostflow-frontend/src/platform/detail-rail/detailRailTypes.ts,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1104,fe,hostflow-frontend/src/content/seo/seoPageCatalog.ts,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1105,fe,hostflow-frontend/src/api/types/user.ts,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1106,fe,hostflow-frontend/src/api/types/user.ts,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1107,fe,hostflow-frontend/src/api/types/index.ts,role matrix / permissions map,roles,UI_ONLY,align FE with BE trust + permissions,H,open
FE-1108,fe,hostflow-frontend/src/api/types/document.ts,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1109,fe,hostflow-frontend/src/components/vacancy/useVacancyNextAction.ts,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1110,fe,hostflow-frontend/src/components/candidate/__tests__/transferReadinessDisplay.test.ts,recruiter,recruiter,TEST,update fixtures/asserts after mapping,L,open
FE-1111,fe,hostflow-frontend/src/components/hr/__tests__/hrVerificationFieldMeta.test.ts,recruiter,recruiter,TEST,update fixtures/asserts after mapping,L,open
FE-1112,fe,hostflow-frontend/src/contexts/TeamOverviewNavContext.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1113,fe,hostflow-frontend/src/pages/Pipeline.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1114,fe,hostflow-frontend/src/pages/AutomationRulesPage.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1115,fe,hostflow-frontend/src/pages/ProfilePage.tsx,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1116,fe,hostflow-frontend/src/pages/ProfilePage.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1117,fe,hostflow-frontend/src/pages/RemindersPage.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1118,fe,hostflow-frontend/src/pages/MyCompanyPage.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1119,fe,hostflow-frontend/src/pages/CandidateCard.tsx,"recruiter,supervisor","recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1120,fe,hostflow-frontend/src/pages/WorkHubPage.tsx,"recruiter,supervisor","recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1121,fe,hostflow-frontend/src/pages/CommunicationsInboxHubPage.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1122,fe,hostflow-frontend/src/modules/workHub/RiskDigestPanel.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1123,fe,hostflow-frontend/src/modules/workHub/ManagerLoadPanel.tsx,"client_manager,recruiter,supervisor","client_manager,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1124,fe,hostflow-frontend/src/modules/workHub/MyTasksPanel.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1125,fe,hostflow-frontend/src/modules/workHub/TodayPlannerPanel.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1126,fe,hostflow-frontend/src/modules/workHub/HandoffQueuePanel.tsx,"client_manager,client_processor","client_manager,client_processor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1127,fe,hostflow-frontend/src/modules/documents/CandidateDocuments.tsx,"recruiter,supervisor","recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1128,fe,hostflow-frontend/src/components/nav/Topbar.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1129,fe,hostflow-frontend/src/components/nav/Sidebar.tsx,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1130,fe,hostflow-frontend/src/components/candidate/CandidateDocsRailPanel.tsx,"recruiter,supervisor","recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1131,fe,hostflow-frontend/src/components/companies/CompanyModuleSettingsPanel.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1132,fe,hostflow-frontend/src/components/communications/CommunicationsInboxWorkflowCard.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1133,fe,hostflow-frontend/src/components/admin/UserFormInvite.tsx,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor","client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1134,fe,hostflow-frontend/src/components/admin/RoleModuleMatrixPanel.tsx,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1135,fe,hostflow-frontend/src/components/admin/UserTable.tsx,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor","client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1136,fe,hostflow-frontend/src/components/admin/UserFormCreate.tsx,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor","client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1137,fe,hostflow-frontend/src/components/hr/EmployeeLinkedCandidateJourney.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1138,fe,hostflow-frontend/src/components/hr/HrSequentialDocumentVerification.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1139,fe,hostflow-frontend/src/components/hr/EmployeeDossierDocumentBlock.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1140,fe,hostflow-frontend/src/components/hr/HrDocumentCorrectionForm.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1141,fe,hostflow-frontend/src/components/candidate/__tests__/TransferReadinessReport.test.tsx,recruiter,recruiter,TEST,update fixtures/asserts after mapping,L,open
FE-1142,fe,hostflow-frontend/src/components/admin/__tests__/UserTable.test.tsx,recruiter,recruiter,TEST,update fixtures/asserts after mapping,L,open
FE-1143,fe,hostflow-frontend/src/pages/admin/UsersPage.tsx,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1144,fe,hostflow-frontend/src/pages/admin/DeletionRequestsPage.tsx,"recruiter,supervisor","recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1145,fe,hostflow-frontend/src/pages/admin/BillingWorkspacePage.tsx,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1146,fe,hostflow-frontend/src/pages/admin/RolesAccessPage.tsx,role matrix / permissions map,client_manager,UI_ONLY,align FE with BE trust + permissions,H,open
FE-1147,fe,hostflow-frontend/src/pages/admin/MetaLeadsAdminPage.tsx,recruiter,recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
FE-1148,fe,hostflow-frontend/src/pages/admin/SettingsLandingPage.tsx,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor","client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1149,fe,hostflow-frontend/src/pages/admin/TenantsPage.tsx,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1150,fe,hostflow-frontend/src/pages/admin/TenantsPage.tsx,role matrix / permissions map,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",UI_ONLY,align FE with BE trust + permissions,H,open
FE-1151,fe,hostflow-frontend/src/pages/admin/RiskIntelSettingsPage.tsx,supervisor,supervisor,ORG_PROXY,employee + supervisor_id/org + permission,H,open
FE-1152,fe,hostflow-frontend/src/pages/admin/BillingTeamPage.tsx,seat/counter client_manager,client_manager,SEAT,recount seats Admin/Employee/Viewer,H,open
FE-1153,fe,hostflow-frontend/src/pages/admin/BillingTeamPage.tsx,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor","client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
FE-1154,fe,hostflow-frontend/src/pages/hr/__tests__/HrEmployeeDocumentsSection.test.tsx,recruiter,recruiter,TEST,update fixtures/asserts after mapping,L,open
DOC-1155,doc,docs/SSOT.md,legacy role mention,"client_manager,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1156,doc,docs/HOSTFLOW_AUDIT_AND_PLAN.md,legacy role mention,"client_manager,supervisor",DOC,update to ADR-036 language,L,open
DOC-1157,doc,docs/hr/module-scope.md,legacy role mention,"client_processor,hr_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1158,doc,docs/security/security-ssot.md,legacy role mention,"client_manager,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1159,doc,docs/specs/operations-loop.md,legacy role mention,"client_manager,client_processor,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1160,doc,docs/specs/plans-matrix.md,legacy role mention,legacy,DOC,update to ADR-036 language,L,open
DOC-1161,doc,docs/specs/lead-types.md,legacy role mention,client_manager,DOC,update to ADR-036 language,L,open
DOC-1162,doc,docs/specs/rules.md,legacy role mention,"client_manager,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1163,doc,docs/specs/personas.md,legacy role mention,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1164,doc,docs/specs/tenant-types.md,legacy role mention,"client_processor,recruiter",DOC,update to ADR-036 language,L,open
DOC-1165,doc,docs/specs/core.md,legacy role mention,"client_manager,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1166,doc,docs/fleet/module-scope.md,legacy role mention,"hr_officer,supervisor",DOC,update to ADR-036 language,L,open
DOC-1167,doc,docs/security/threat-models/client-portal.md,legacy role mention,"client_manager,recruiter",DOC,update to ADR-036 language,L,open
DOC-1168,doc,docs/security/threat-models/acquisition-source-diagnostics.md,legacy role mention,"client_manager,hr_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1169,doc,docs/specs/workflows/activities-sla-matrix.md,legacy role mention,"recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1170,doc,docs/specs/workflows/activities.md,legacy role mention,"client_manager,client_processor,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1171,doc,docs/specs/workflows/implementation-roadmap-single-tenant-hr-handoff.md,legacy role mention,"hr_officer,recruiter",DOC,update to ADR-036 language,L,open
DOC-1172,doc,docs/specs/modules/documents.md,legacy role mention,"recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1173,doc,docs/specs/modules/tenants.md,legacy role mention,"client_manager,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1174,doc,docs/specs/modules/documents_workflow_contract.md,legacy role mention,"compliance_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1175,doc,docs/specs/modules/client_portal.md,legacy role mention,client_manager,DOC,update to ADR-036 language,L,open
DOC-1176,doc,docs/specs/platform/field-registry-card-configuration.md,legacy role mention,hr_officer,DOC,update to ADR-036 language,L,open
DOC-1177,doc,docs/specs/architecture/hr-operational-risk-layer.md,legacy role mention,"hr_officer,supervisor",DOC,update to ADR-036 language,L,open
DOC-1178,doc,docs/specs/architecture/candidate-field-zones-hr-internal-lane.md,legacy role mention,"hr_officer,recruiter",DOC,update to ADR-036 language,L,open
DOC-1179,doc,docs/specs/architecture/hr-inbox-queue-api.md,legacy role mention,"hr_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1180,doc,docs/specs/architecture/rbac_matrix.md,legacy role mention,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
DOC-1181,doc,docs/specs/architecture/ADR-036-four-trust-roles-rbac.md,legacy role mention,"client_manager,client_processor,compliance_officer,hr_officer,recruiter,supervisor",DOC,update to ADR-036 language,L,open
